Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits
2024-01-29,61.231998443603516,62.48899841308594,60.90700149536133,62.46500015258789,62.437217712402344,348733000,0.0,0.0
2024-01-30,62.900001525878906,63.49300003051758,62.2599983215332,62.77399826049805,62.74607467651367,410735000,0.0,0.0
2024-01-31,61.439998626708984,62.26900100708008,60.70000076293945,61.527000427246094,61.4996337890625,453795000,0.0,0.0
2024-02-01,62.099998474121094,63.191001892089844,61.650001525878906,63.027000427246094,62.998966217041016,369146000,0.0,0.0
2024-02-02,63.9739990234375,66.5999984741211,63.689998626708984,66.16000366210938,66.13056945800781,476578000,0.0,0.0
2024-02-05,68.2249984741211,69.49700164794922,67.20500183105469,69.33200073242188,69.30116271972656,680078000,0.0,0.0
2024-02-06,69.62999725341797,69.75399780273438,66.30000305175781,68.2229995727539,68.19265747070312,683111000,0.0,0.0
2024-02-07,68.31900024414062,70.22000122070312,67.5999984741211,70.0989990234375,70.06781768798828,495575000,0.0,0.0
2024-02-08,70.0739974975586,70.79399871826172,69.45500183105469,69.64099884033203,69.61002349853516,414422000,0.0,0.0
2024-02-09,70.53299713134766,72.18499755859375,70.21199798583984,72.13300323486328,72.1009292602539,436637000,0.0,0.0
2024-02-12,72.5999984741211,74.61100006103516,71.25,72.24800109863281,72.21586608886719,613710000,0.0,0.0
2024-02-13,70.4000015258789,73.44999694824219,69.62000274658203,72.12799835205078,72.09593200683594,602580000,0.0,0.0
2024-02-14,73.2020034790039,74.23600006103516,71.93800354003906,73.9000015258789,73.86713409423828,504917000,0.0,0.0
2024-02-15,73.86900329589844,73.9749984741211,72.4000015258789,72.65799713134766,72.62567901611328,420122000,0.0,0.0
2024-02-16,74.0999984741211,74.4020004272461,72.5009994506836,72.61299896240234,72.58070373535156,495327000,0.0,0.0
2024-02-20,71.9469985961914,71.95600128173828,67.73400115966797,69.4520034790039,69.4211196899414,704833000,0.0,0.0
2024-02-21,68.00599670410156,68.88800048828125,66.24800109863281,67.47200012207031,67.4419937133789,673755000,0.0,0.0
2024-02-22,75.0250015258789,78.57499694824219,74.22000122070312,78.53800201416016,78.50306701660156,865100000,0.0,0.0
2024-02-23,80.79000091552734,82.39399719238281,77.56999969482422,78.81700134277344,78.78194427490234,829388000,0.0,0.0
2024-02-26,79.69999694824219,80.64600372314453,78.50499725341797,79.09200286865234,79.05683135986328,503973000,0.0,0.0
2024-02-27,79.38099670410156,79.4800033569336,77.16200256347656,78.70099639892578,78.66598510742188,391705000,0.0,0.0
2024-02-28,77.62000274658203,78.93299865722656,77.125,77.66300201416016,77.62845611572266,393110000,0.0,0.0
2024-02-29,79.09400177001953,79.98999786376953,78.3499984741211,79.11199951171875,79.07681274414062,507289000,0.0,0.0
2024-03-01,80.0,82.30000305175781,79.43499755859375,82.27899932861328,82.24240112304688,479135000,0.0,0.0
2024-03-04,84.12999725341797,87.69499969482422,83.71900177001953,85.23699951171875,85.19908905029297,615616000,0.0,0.0
2024-03-05,85.2699966430664,86.09700012207031,83.41699981689453,85.96399688720703,85.92979431152344,520639000,0.004,0.0
2024-03-06,88.02200317382812,89.7239990234375,87.02999877929688,88.69999694824219,88.66470336914062,582520000,0.0,0.0
2024-03-07,90.15799713134766,92.76699829101562,89.60199737548828,92.66899871826172,92.63212585449219,608119000,0.0,0.0
2024-03-08,95.13800048828125,97.4000015258789,86.50599670410156,87.52799987792969,87.49317169189453,1142269000,0.0,0.0
2024-03-11,86.42900085449219,88.7969970703125,84.16600036621094,85.77400207519531,85.7398681640625,678364000,0.0,0.0
2024-03-12,88.04900360107422,91.95999908447266,86.1500015258789,91.91300201416016,91.87643432617188,668075000,0.0,0.0
2024-03-13,91.05500030517578,91.50399780273438,88.43499755859375,90.88800048828125,90.8518295288086,635713000,0.0,0.0
2024-03-14,89.5770034790039,90.64600372314453,86.5999984741211,87.94400024414062,87.90901184082031,602318000,0.0,0.0
2024-03-15,86.93000030517578,89.5459976196289,86.25700378417969,87.83699798583984,87.80204772949219,642086000,0.0,0.0
2024-03-18,90.38800048828125,92.40499877929688,87.08499908447266,88.45500183105469,88.41980743408203,668976000,0.0,0.0
2024-03-19,86.69999694824219,90.54399871826172,85.01000213623047,89.39800262451172,89.3624267578125,672171000,0.0,0.0
2024-03-20,89.7969970703125,90.41000366210938,88.2229995727539,90.37200164794922,90.33604431152344,479063000,0.0,0.0
2024-03-21,92.30000305175781,92.64800262451172,90.40499877929688,91.43499755859375,91.39861297607422,480372000,0.0,0.0
2024-03-22,91.14099884033203,94.77799987792969,90.83399963378906,94.28900146484375,94.25148010253906,586719000,0.0,0.0
2024-03-25,93.94100189208984,96.76599884033203,93.51000213623047,95.00199890136719,94.96419525146484,552136000,0.0,0.0
2024-03-26,95.85099792480469,96.375,92.50199890136719,92.56099700927734,92.524169921875,513648000,0.0,0.0
2024-03-27,93.11199951171875,93.23999786376953,89.12300109863281,90.25,90.2140884399414,586067000,0.0,0.0
2024-03-28,90.0,91.30000305175781,89.19300079345703,90.35600280761719,90.32005310058594,435212000,0.0,0.0
2024-04-01,90.29900360107422,92.2249984741211,89.2040023803711,90.36299896240234,90.32704162597656,452441000,0.0,0.0
2024-04-02,88.447998046875,90.09400177001953,87.62000274658203,89.4520034790039,89.4164047241211,433064000,0.0,0.0
2024-04-03,88.48400115966797,90.3740005493164,88.4000015258789,88.96399688720703,88.92860412597656,370067000,0.0,0.0
2024-04-04,90.40599822998047,90.63400268554688,85.87999725341797,85.90499877929688,85.87080383300781,434965000,0.0,0.0
2024-04-05,86.86599731445312,88.48100280761719,85.9260025024414,88.00800323486328,87.97298431396484,399678000,0.0,0.0
2024-04-08,88.69999694824219,88.83000183105469,86.73200225830078,87.13300323486328,87.09832763671875,283220000,0.0,0.0
2024-04-09,87.44200134277344,87.63500213623047,83.02200317382812,85.35399627685547,85.32002258300781,501700000,0.0,0.0
2024-04-10,83.9260025024414,87.4000015258789,83.70899963378906,87.03900146484375,87.00436401367188,431929000,0.0,0.0
2024-04-11,87.41999816894531,90.73899841308594,86.9260025024414,90.61599731445312,90.57994079589844,431637000,0.0,0.0
2024-04-12,89.6989974975586,90.17500305175781,87.52999877929688,88.18599700927734,88.15090942382812,426805000,0.0,0.0
2024-04-15,89.0979995727539,90.61299896240234,85.92900085449219,86.0009994506836,85.96676635742188,443077000,0.0,0.0
2024-04-16,86.43299865722656,88.11799621582031,86.06400299072266,87.41500091552734,87.38021087646484,370453000,0.0,0.0
2024-04-17,88.33999633789062,88.7750015258789,83.94999694824219,84.03500366210938,84.0015640258789,495400000,0.0,0.0
2024-04-18,84.97000122070312,86.19000244140625,82.4020004272461,84.6709976196289,84.63729858398438,447260000,0.0,0.0
2024-04-19,83.1500015258789,84.3239974975586,75.60600280761719,76.19999694824219,76.169677734375,875198000,0.0,0.0
2024-04-22,78.10399627685547,80.072998046875,76.4000015258789,79.51799774169922,79.4863510131836,596341000,0.0,0.0
2024-04-23,80.76899719238281,82.76899719238281,80.26399993896484,82.4229965209961,82.39019775390625,438559000,0.0,0.0
2024-04-24,83.94999694824219,84.08200073242188,79.18299865722656,79.677001953125,79.64530181884766,512208000,0.0,0.0
2024-04-25,78.86799621582031,83.322998046875,78.2229995727539,82.63200378417969,82.59912872314453,424641000,0.0,0.0
2024-04-26,83.81800079345703,88.33100128173828,83.38700103759766,87.73500061035156,87.7000961303711,551011000,0.0,0.0
2024-04-29,87.59500122070312,87.99199676513672,85.26599884033203,87.75700378417969,87.72208404541016,388971000,0.0,0.0
2024-04-30,87.23999786376953,88.81900024414062,86.30000305175781,86.4020004272461,86.36762237548828,363709000,0.0,0.0
2024-05-01,85.0770034790039,86.0,81.25499725341797,83.04100036621094,83.00794982910156,559863000,0.0,0.0
2024-05-02,84.4489974975586,86.23699951171875,83.19999694824219,85.81700134277344,85.78285217285156,377898000,0.0,0.0
2024-05-03,87.78900146484375,89.28099822998047,87.04000091552734,88.78900146484375,88.75366973876953,398341000,0.0,0.0
2024-05-06,89.38999938964844,92.22000122070312,89.05500030517578,92.13999938964844,92.10332489013672,376203000,0.0,0.0
2024-05-07,91.0979995727539,91.78099822998047,89.01100158691406,90.55400085449219,90.51795959472656,437342000,0.0,0.0
2024-05-08,89.48300170898438,91.19400024414062,89.41999816894531,90.41200256347656,90.37602996826172,325721000,0.0,0.0
2024-05-09,90.52899932861328,91.0719985961914,88.23100280761719,88.74700164794922,88.71168518066406,378013000,0.0,0.0
2024-05-10,90.30500030517578,91.4010009765625,89.22699737548828,89.87799835205078,89.84223937988281,335325000,0.0,0.0
2024-05-13,90.47799682617188,90.99800109863281,88.52899932861328,90.39900207519531,90.36302947998047,289680000,0.0,0.0
2024-05-14,89.5989990234375,91.6510009765625,88.93399810791016,91.35600280761719,91.31965637207031,296507000,0.0,0.0
2024-05-15,92.47200012207031,94.86199951171875,91.5989990234375,94.62999725341797,94.59234619140625,417735000,0.0,0.0
2024-05-16,94.91000366210938,95.81900024414062,94.10299682617188,94.35900115966797,94.32144927978516,323952000,0.0,0.0
2024-05-17,94.36900329589844,94.73999786376953,91.80599975585938,92.47899627685547,92.44219207763672,359691000,0.0,0.0
2024-05-20,93.75,95.19999694824219,93.44000244140625,94.77999877929688,94.74227905273438,318764000,0.0,0.0
2024-05-21,93.5989990234375,95.4000015258789,93.18000030517578,95.38600158691406,95.3480453491211,328946000,0.0,0.0
2024-05-22,95.45899963378906,96.0199966430664,93.2490005493164,94.94999694824219,94.91221618652344,548648000,0.0,0.0
2024-05-23,102.02799987792969,106.31999969482422,101.5199966430664,103.79900360107422,103.75770568847656,835065000,0.0,0.0
2024-05-24,104.4489974975586,106.4749984741211,103.0,106.46900177001953,106.42664337158203,429494000,0.0,0.0
2024-05-28,110.24400329589844,114.93900299072266,109.88300323486328,113.9010009765625,113.85566711425781,652728000,0.0,0.0
2024-05-29,113.05000305175781,115.49199676513672,110.9010009765625,114.82499694824219,114.77930450439453,557442000,0.0,0.0
2024-05-30,114.6500015258789,115.81900024414062,109.66300201416016,110.5,110.45602416992188,484553000,0.0,0.0
2024-05-31,112.5199966430664,112.71700286865234,106.94000244140625,109.63300323486328,109.58937072753906,613263000,0.0,0.0
2024-06-03,113.62100219726562,115.0,112.00299835205078,115.0,114.95423889160156,438392000,0.0,0.0
2024-06-04,115.71600341796875,116.5999984741211,114.04499816894531,116.43699645996094,116.39066314697266,403324000,0.0,0.0
2024-06-05,118.37100219726562,122.4489974975586,117.46800231933594,122.44000244140625,122.39128112792969,528402000,0.0,0.0
2024-06-06,124.0479965209961,125.58699798583984,118.31999969482422,120.99800109863281,120.9498519897461,664696000,0.0,0.0
2024-06-07,119.7699966430664,121.69200134277344,118.02200317382812,120.88800048828125,120.83989715576172,412386000,0.0,0.0
2024-06-10,120.37000274658203,123.0999984741211,117.01000213623047,121.79000091552734,121.74153900146484,313434100,0.0,10.0
2024-06-11,121.7699966430664,122.87000274658203,118.73999786376953,120.91000366210938,120.87181854248047,222551200,0.01,0.0
2024-06-12,123.05999755859375,126.87999725341797,122.56999969482422,125.19999694824219,125.16046142578125,299595000,0.0,0.0
2024-06-13,129.38999938964844,129.8000030517578,127.16000366210938,129.61000061035156,129.56907653808594,260704500,0.0,0.0
2024-06-14,129.9600067138672,132.83999633789062,128.32000732421875,131.8800048828125,131.83836364746094,309320400,0.0,0.0
2024-06-17,132.99000549316406,133.72999572753906,129.5800018310547,130.97999572753906,130.9386444091797,288504400,0.0,0.0
2024-06-18,131.13999938964844,136.3300018310547,130.69000244140625,135.5800018310547,135.5371856689453,294335100,0.0,0.0
2024-06-20,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,130.73870849609375,517768400,0.0,0.0
2024-06-21,127.12000274658203,130.6300048828125,124.30000305175781,126.56999969482422,126.53002166748047,649445800,0.0,0.0
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,118.07269287109375,476060900,0.0,0.0
2024-06-25,121.19999694824219,126.5,119.31999969482422,126.08999633789062,126.0501708984375,414192600,0.0,0.0
2024-06-26,126.12999725341797,128.1199951171875,122.5999984741211,126.4000015258789,126.3600845336914,362975900,0.0,0.0
2024-06-27,124.0999984741211,126.41000366210938,122.91999816894531,123.98999786376953,123.95083618164062,252571700,0.0,0.0
2024-06-28,124.58000183105469,127.70999908447266,122.75,123.54000091552734,123.50098419189453,315516700,0.0,0.0
2024-07-01,123.47000122070312,124.83999633789062,118.83000183105469,124.30000305175781,124.26075744628906,284885500,0.0,0.0
2024-07-02,121.12999725341797,123.41000366210938,121.02999877929688,122.66999816894531,122.63125610351562,218374000,0.0,0.0
2024-07-03,121.66000366210938,128.27999877929688,121.36000061035156,128.27999877929688,128.23948669433594,215749000,0.0,0.0
2024-07-05,127.37999725341797,128.85000610351562,125.68000030517578,125.83000183105469,125.79026794433594,214176700,0.0,0.0
2024-07-08,127.48999786376953,130.77000427246094,127.04000091552734,128.1999969482422,128.15951538085938,237677300,0.0,0.0
2024-07-09,130.35000610351562,133.82000732421875,128.64999389648438,131.3800048828125,131.33851623535156,285366600,0.0,0.0
2024-07-10,134.02999877929688,135.10000610351562,132.4199981689453,134.91000366210938,134.86740112304688,248978600,0.0,0.0
2024-07-11,135.75,136.14999389648438,127.05000305175781,127.4000015258789,127.35977172851562,374782700,0.0,0.0
2024-07-12,128.25999450683594,131.9199981689453,127.22000122070312,129.24000549316406,129.19918823242188,252680500,0.0,0.0
2024-07-15,130.55999755859375,131.38999938964844,127.18000030517578,128.44000244140625,128.39944458007812,208326200,0.0,0.0
2024-07-16,128.44000244140625,129.0399932861328,124.58000183105469,126.36000061035156,126.32009887695312,214769500,0.0,0.0
2024-07-17,121.3499984741211,121.8499984741211,116.72000122070312,117.98999786376953,117.95274353027344,390086200,0.0,0.0
2024-07-18,121.8499984741211,122.4000015258789,116.55999755859375,121.08999633789062,121.0517578125,320979500,0.0,0.0
2024-07-19,120.3499984741211,121.5999984741211,117.37000274658203,117.93000030517578,117.89275360107422,217223800,0.0,0.0
2024-07-22,120.3499984741211,124.06999969482422,119.86000061035156,123.54000091552734,123.50098419189453,258068900,0.0,0.0
2024-07-23,122.77999877929688,124.69000244140625,122.0999984741211,122.58999633789062,122.55127716064453,173911000,0.0,0.0
2024-07-24,119.16999816894531,119.94999694824219,113.44000244140625,114.25,114.21391296386719,327776900,0.0,0.0
2024-07-25,113.04000091552734,116.62999725341797,106.30000305175781,112.27999877929688,112.24453735351562,460067000,0.0,0.0
2024-07-26,116.19000244140625,116.19999694824219,111.58000183105469,113.05999755859375,113.0242919921875,293399100,0.0,0.0
2024-07-29,113.69000244140625,116.27999877929688,111.30000305175781,111.58999633789062,111.55474853515625,248152100,0.0,0.0
2024-07-30,111.5199966430664,111.98999786376953,102.54000091552734,103.7300033569336,103.6972427368164,486833300,0.0,0.0
2024-07-31,112.9000015258789,118.33999633789062,110.87999725341797,117.0199966430664,116.9830322265625,473174200,0.0,0.0
2024-08-01,117.52999877929688,120.16000366210938,106.80999755859375,109.20999908447266,109.1755142211914,523462300,0.0,0.0
2024-08-02,103.76000213623047,108.72000122070312,101.37000274658203,107.2699966430664,107.23612213134766,482027500,0.0,0.0
2024-08-05,92.05999755859375,103.41000366210938,90.69000244140625,100.44999694824219,100.41827392578125,552842400,0.0,0.0
2024-08-06,103.83999633789062,107.70999908447266,100.55000305175781,104.25,104.21707916259766,409012100,0.0,0.0
2024-08-07,107.80999755859375,108.80000305175781,98.69000244140625,98.91000366210938,98.87876892089844,411440400,0.0,0.0
2024-08-08,102.0,105.5,97.5199966430664,104.97000122070312,104.93685150146484,391910000,0.0,0.0
2024-08-09,105.63999938964844,106.5999984741211,103.43000030517578,104.75,104.7169189453125,290844200,0.0,0.0
2024-08-12,106.31999969482422,111.06999969482422,106.26000213623047,109.0199966430664,108.9855728149414,325559900,0.0,0.0
2024-08-13,112.44000244140625,116.2300033569336,111.58000183105469,116.13999938964844,116.10331726074219,312646700,0.0,0.0
2024-08-14,118.52999877929688,118.5999984741211,114.06999969482422,118.08000183105469,118.04271697998047,339246400,0.0,0.0
2024-08-15,118.76000213623047,123.23999786376953,117.47000122070312,122.86000061035156,122.82120513916016,318086700,0.0,0.0
2024-08-16,121.94000244140625,125.0,121.18000030517578,124.58000183105469,124.54065704345703,302589900,0.0,0.0
2024-08-19,124.27999877929688,130.0,123.41999816894531,130.0,129.95892333984375,318333600,0.0,0.0
2024-08-20,128.39999389648438,129.8800048828125,125.88999938964844,127.25,127.2098159790039,300087400,0.0,0.0
2024-08-21,127.31999969482422,129.35000610351562,126.66000366210938,128.5,128.45941162109375,257883600,0.0,0.0
2024-08-22,130.02000427246094,130.75,123.0999984741211,123.73999786376953,123.70092010498047,376189100,0.0,0.0
2024-08-23,125.86000061035156,129.60000610351562,125.22000122070312,129.3699951171875,129.32913208007812,323230300,0.0,0.0
2024-08-26,129.57000732421875,131.25999450683594,124.37000274658203,126.45999908447266,126.4200668334961,331964700,0.0,0.0
2024-08-27,125.05000305175781,129.1999969482422,123.87999725341797,128.3000030517578,128.25949096679688,303134600,0.0,0.0
2024-08-28,128.1199951171875,128.3300018310547,122.63999938964844,125.61000061035156,125.5703353881836,448101100,0.0,0.0
2024-08-29,121.36000061035156,124.43000030517578,116.70999908447266,117.58999633789062,117.5528564453125,453023300,0.0,0.0
2024-08-30,119.52999877929688,121.75,117.22000122070312,119.37000274658203,119.33230590820312,333751600,0.0,0.0
2024-09-03,116.01000213623047,116.20999908447266,107.29000091552734,108.0,107.96588897705078,477155100,0.0,0.0
2024-09-04,105.41000366210938,113.2699966430664,104.12000274658203,106.20999908447266,106.17646026611328,372470300,0.0,0.0
2024-09-05,104.98999786376953,109.6500015258789,104.76000213623047,107.20999908447266,107.17613983154297,306850700,0.0,0.0
2024-09-06,108.04000091552734,108.1500015258789,100.94999694824219,102.83000183105469,102.79751586914062,413638100,0.0,0.0
2024-09-09,104.87999725341797,106.55000305175781,103.69000244140625,106.47000122070312,106.43638610839844,273912000,0.0,0.0
2024-09-10,107.80999755859375,109.4000015258789,104.94999694824219,108.0999984741211,108.06585693359375,268283700,0.0,0.0
2024-09-11,109.38999938964844,117.19000244140625,107.41999816894531,116.91000366210938,116.87308502197266,441422400,0.0,0.0
2024-09-12,116.83999633789062,120.79000091552734,115.37999725341797,119.13999938964844,119.11256408691406,366052700,0.01,0.0
2024-09-13,119.08000183105469,119.95999908447266,117.5999984741211,119.0999984741211,119.07257080078125,238358300,0.0,0.0
2024-09-16,116.79000091552734,118.18000030517578,114.36000061035156,116.77999877929688,116.75310516357422,248772300,0.0,0.0
2024-09-17,118.16999816894531,118.80000305175781,114.83000183105469,115.58999633789062,115.5633773803711,231925900,0.0,0.0
2024-09-18,115.88999938964844,117.69999694824219,113.22000122070312,113.37000274658203,113.34388732910156,310318900,0.0,0.0
2024-09-19,117.3499984741211,119.66000366210938,117.25,117.87000274658203,117.84285736083984,293506400,0.0,0.0
2024-09-20,117.05999755859375,118.62000274658203,115.38999938964844,116.0,115.9732894897461,382462400,0.0,0.0
2024-09-23,116.55000305175781,116.98999786376953,114.86000061035156,116.26000213623047,116.23323059082031,206228500,0.0,0.0
2024-09-24,116.5199966430664,121.80000305175781,115.37999725341797,120.87000274658203,120.84217071533203,354966800,0.0,0.0
2024-09-25,122.0199966430664,124.94000244140625,121.61000061035156,123.51000213623047,123.48155975341797,284692900,0.0,0.0
2024-09-26,126.80000305175781,127.66999816894531,121.80000305175781,124.04000091552734,124.01143646240234,302582900,0.0,0.0
2024-09-27,123.97000122070312,124.02999877929688,119.26000213623047,121.4000015258789,121.3720474243164,271009200,0.0,0.0
2024-09-30,118.30999755859375,121.5,118.1500015258789,121.44000244140625,121.41203308105469,226553700,0.0,0.0
2024-10-01,121.7699966430664,122.44000244140625,115.79000091552734,117.0,116.97306060791016,302094500,0.0,0.0
2024-10-02,116.44000244140625,119.37999725341797,115.13999938964844,118.8499984741211,118.82262420654297,221845900,0.0,0.0
2024-10-03,120.91999816894531,124.36000061035156,120.33999633789062,122.8499984741211,122.82170867919922,277118000,0.0,0.0
2024-10-04,124.94000244140625,125.04000091552734,121.83000183105469,124.91999816894531,124.89122772216797,243678100,0.0,0.0
2024-10-07,124.98999786376953,130.63999938964844,124.94999694824219,127.72000122070312,127.69058990478516,346250200,0.0,0.0
2024-10-08,130.25999450683594,133.47999572753906,129.4199981689453,132.88999938964844,132.85939025878906,285722500,0.0,0.0
2024-10-09,134.11000061035156,134.52000427246094,131.3800048828125,132.64999389648438,132.6194305419922,246191600,0.0,0.0
2024-10-10,131.91000366210938,135.0,131.0,134.80999755859375,134.77894592285156,242311300,0.0,0.0
2024-10-11,134.00999450683594,135.77999877929688,133.66000366210938,134.8000030517578,134.7689666748047,170209500,0.0,0.0
2024-10-14,136.47000122070312,139.60000610351562,136.3000030517578,138.07000732421875,138.03822326660156,232347700,0.0,0.0
2024-10-15,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,131.5697021484375,377831000,0.0,0.0
2024-10-16,133.97999572753906,136.6199951171875,131.5800018310547,135.72000122070312,135.68873596191406,264879700,0.0,0.0
2024-10-17,139.33999633789062,140.88999938964844,136.8699951171875,136.92999267578125,136.89846801757812,306435900,0.0,0.0
2024-10-18,138.6699981689453,138.89999389648438,137.27999877929688,138.0,137.9682159423828,176090200,0.0,0.0
2024-10-21,138.1300048828125,143.7100067138672,138.0,143.7100067138672,143.67691040039062,264554500,0.0,0.0
2024-10-22,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,143.55694580078125,226311600,0.0,0.0
2024-10-23,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,139.52786254882812,285930000,0.0,0.0
2024-10-24,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,140.37767028808594,172354900,0.0,0.0
2024-10-25,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,141.5074005126953,205122100,0.0,0.0
2024-10-28,143.0,143.13999938964844,140.0500030517578,140.52000427246094,140.48765563964844,173586700,0.0,0.0
2024-10-29,140.2899932861328,142.25999450683594,138.89999389648438,141.25,141.21746826171875,157593600,0.0,0.0
2024-10-30,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,139.3079071044922,179418100,0.0,0.0
2024-10-31,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,132.72943115234375,270039600,0.0,0.0
2024-11-01,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,135.3688201904297,207127800,0.0,0.0
2024-11-04,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,136.0186767578125,187528200,0.0,0.0
2024-11-05,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,139.87777709960938,160537400,0.0,0.0
2024-11-06,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,145.5764617919922,242043900,0.0,0.0
2024-11-07,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,148.84573364257812,207323300,0.0,0.0
2024-11-08,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,147.5959930419922,175665800,0.0,0.0
2024-11-11,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,145.22653198242188,182325600,0.0,0.0
2024-11-12,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,148.25582885742188,198634700,0.0,0.0
2024-11-13,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,146.23631286621094,191903300,0.0,0.0
2024-11-14,147.63999938964844,149.0,145.5500030517578,146.75999450683594,146.72618103027344,194463300,0.0,0.0
2024-11-15,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,141.94729614257812,250132900,0.0,0.0
2024-11-18,139.5,141.5500030517578,137.14999389648438,140.14999389648438,140.11770629882812,221205300,0.0,0.0
2024-11-19,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,146.97613525390625,227834900,0.0,0.0
2024-11-20,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,145.8563995361328,309871700,0.0,0.0
2024-11-21,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,146.63623046875,400946600,0.0,0.0
2024-11-22,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,141.91729736328125,236406200,0.0,0.0
2024-11-25,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,135.98867797851562,344941900,0.0,0.0
2024-11-26,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,136.8884735107422,190287700,0.0,0.0
2024-11-27,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,135.30882263183594,226370900,0.0,0.0
2024-11-29,136.77999877929688,139.35000610351562,136.0500030517578,138.25,138.21817016601562,141863200,0.0,0.0
2024-12-02,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,138.5980682373047,171682800,0.0,0.0
2024-12-03,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,140.2277069091797,164414000,0.0,0.0
2024-12-04,142.0,145.7899932861328,140.2899932861328,145.13999938964844,145.10658264160156,231224300,0.0,0.0
2024-12-05,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,145.03659057617188,172621200,0.01,0.0
2024-12-06,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,142.41700744628906,188505600,0.0,0.0
2024-12-09,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,138.78758239746094,189308600,0.0,0.0
2024-12-10,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,135.04820251464844,210020900,0.0,0.0
2024-12-11,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375,139.28750610351562,184905200,0.0,0.0
2024-12-12,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062,137.3178253173828,159211400,0.0,0.0
2024-12-13,138.94000244140625,139.60000610351562,132.5399932861328,134.25,134.22833251953125,231514900,0.0,0.0
2024-12-16,134.17999267578125,134.39999389648438,130.4199981689453,132.0,131.9786834716797,237951100,0.0,0.0
2024-12-17,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844,130.36895751953125,259410300,0.0,0.0
2024-12-18,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938,128.88919067382812,277444500,0.0,0.0
2024-12-19,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125,130.6588897705078,209719200,0.0,0.0
2024-12-20,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422,134.67825317382812,306528600,0.0,0.0
2024-12-23,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453,139.64744567871094,176053500,0.0,0.0
2024-12-24,140.0,141.89999389648438,138.64999389648438,140.22000122070312,140.19737243652344,105157000,0.0,0.0
2024-12-26,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,139.90740966796875,116205600,0.0,0.0
2024-12-27,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,136.98788452148438,170582600,0.0,0.0
2024-12-30,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,137.46780395507812,167734700,0.0,0.0
2024-12-31,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,134.26832580566406,155659200,0.0,0.0
2025-01-02,136.0,138.8800048828125,134.6300048828125,138.30999755859375,138.2876739501953,198247200,0.0,0.0
2025-01-03,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,144.44668579101562,229322500,0.0,0.0
2025-01-06,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,149.40586853027344,265377400,0.0,0.0
2025-01-07,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,140.11737060546875,351782200,0.0,0.0
2025-01-08,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,140.08738708496094,227349900,0.0,0.0
